ID_Prestamo_Unico;ID_Cliente;Fecha_Originacion;Monto_Prestamo_USD;Saldo_Actual_Prestamo_USD;Total_Pagado_Capital_USD;Monto_Mora_Sin_Cargos_USD;Cuotas_Mora;Dias_Mora_DPD;Estado_Orden;Fecha_Vencimiento_1ra_Cuota;Monto_1ra_Cuota_USD;FPD;Score_Crediticio_Usuario;Tipo_Producto_Vertical
10534246;5153034;03/12/2024;13.2;0.0;13.2;0.0;0;;CLOSED;17/12/2024;4.4;No;445.0;Moda
17063242;3198256;07/03/2025;15.0;0.0;15.0;0.0;0;;CLOSED;21/03/2025;5.0;No;422.0;Moda
8833933;6262573;05/11/2024;37.49;0.0;37.49;0.0;0;;CLOSED;19/11/2024;12.5;No;554.0;Tecnología
15280659;6434178;07/02/2025;14.0;0.0;14.0;0.0;0;;CLOSED;21/02/2025;4.67;No;224.0;Salud
13009061;4018228;28/12/2024;22.95;22.95;0.0;22.95;1;80.0;DELAYED;11/01/2025;22.95;Yes;370.0;Supermercados
18551188;5025054;29/03/2025;23.91;23.91;0.0;0.0;0;;IN_PROGRESS;12/04/2025;23.91;No;412.0;Supermercados
8922256;9995203;07/11/2024;27.24;0.0;27.24;0.0;0;;CLOSED;21/11/2024;27.24;No;469.0;Supermercados
14172755;5995879;18/01/2025;73.84;0.0;73.84;0.0;0;;CLOSED;01/02/2025;24.61;No;483.0;Moda
15643926;8049189;13/02/2025;17.6;0.0;17.6;0.0;0;;CLOSED;27/02/2025;17.6;No;16.0;Supermercados
14498087;7568982;24/01/2025;72.0;0.0;72.0;0.0;0;;CLOSED;07/02/2025;24.0;No;487.0;Servicios
13758874;2474906;08/01/2025;60.76;0.0;60.76;0.0;0;;CLOSED;22/01/2025;60.76;No;363.0;Supermercados
15494169;6227677;10/02/2025;18.82;0.0;18.82;0.0;0;;CLOSED;24/02/2025;18.82;No;339.0;Supermercados
14477925;4460587;24/01/2025;13.12;0.0;13.12;0.0;0;;CLOSED;07/02/2025;13.12;No;448.0;Supermercados
11872890;6784497;19/12/2024;29.88;0.0;29.88;0.0;0;;CLOSED;02/01/2025;9.96;No;518.0;Moda
16374818;4899291;24/02/2025;25.0;8.33;16.67;0.0;0;;IN_PROGRESS;10/03/2025;8.33;No;468.0;Hogar
14120050;3309923;17/01/2025;21.8;0.0;21.8;0.0;0;;CLOSED;31/01/2025;21.8;No;482.0;Farmacias
14747530;8590270;29/01/2025;35.84;0.0;35.84;0.0;0;;CLOSED;12/02/2025;35.84;No;420.0;Supermercados
10247004;1013116;30/11/2024;23.13;0.0;23.13;0.0;0;;CLOSED;14/12/2024;23.13;No;430.0;Supermercados
13417569;5827861;31/12/2024;18.0;0.0;18.0;0.0;0;;CLOSED;14/01/2025;6.0;No;339.0;Deporte
14758320;1920060;29/01/2025;46.04;0.0;46.04;0.0;0;;CLOSED;12/02/2025;46.04;No;13.0;Supermercados
15529514;5778806;11/02/2025;49.01;0.0;49.01;0.0;0;;CLOSED;25/02/2025;49.01;No;511.0;Supermercados
12159343;8261931;21/12/2024;12.02;0.0;12.02;0.0;0;;CLOSED;04/01/2025;4.01;No;391.0;Hogar
10535433;7259951;03/12/2024;20.4;0.0;20.4;0.0;0;;CLOSED;17/12/2024;6.8;No;520.0;Moda
15209172;2069720;06/02/2025;10.4;0.0;10.4;0.0;0;;CLOSED;20/02/2025;3.47;No;480.0;Hogar
12829147;8050483;26/12/2024;15.06;0.0;15.06;0.0;0;;CLOSED;09/01/2025;5.02;No;449.0;Moda
9649169;2234578;21/11/2024;13.93;0.0;13.93;0.0;0;;CLOSED;05/12/2024;13.93;No;437.0;Supermercados
9551840;6594222;18/11/2024;47.85;0.0;47.85;0.0;0;;CLOSED;02/12/2024;47.85;No;435.0;Farmacias
9981028;6144109;26/11/2024;16.0;0.0;16.0;0.0;0;;CLOSED;10/12/2024;5.33;No;465.0;Tecnología
18418263;4261344;28/03/2025;18.0;12.0;6.0;0.0;0;;IN_PROGRESS;11/04/2025;6.0;No;13.0;Salud
10665994;7483962;05/12/2024;20.0;0.0;20.0;0.0;0;;CLOSED;19/12/2024;6.67;No;434.0;Moda
15906619;6253158;16/02/2025;297.6;0.0;74.4;0.0;0;;IN_PROGRESS;02/03/2025;24.8;No;18.0;Tecnología
8929183;2487020;07/11/2024;15.12;0.0;15.12;0.0;0;;CLOSED;21/11/2024;5.04;No;426.0;Moda
8979766;3384025;08/11/2024;7.5;0.0;7.5;0.0;0;;CLOSED;22/11/2024;7.5;No;487.0;Supermercados
10049943;3269540;28/11/2024;100.0;0.0;100.0;0.0;0;;CLOSED;12/12/2024;33.33;No;409.0;Hogar
11240196;7278305;13/12/2024;17.0;0.0;17.0;0.0;0;;CLOSED;27/12/2024;5.67;No;494.0;Moda
18263110;5921566;25/03/2025;16.32;16.32;0.0;0.0;0;;IN_PROGRESS;08/04/2025;16.32;No;509.0;Supermercados
17815070;1488667;18/03/2025;16.36;16.36;0.0;0.0;0;;IN_PROGRESS;01/04/2025;16.36;No;394.0;Supermercados
18136427;5652438;23/03/2025;38.09;38.09;0.0;0.0;0;;IN_PROGRESS;06/04/2025;38.09;No;429.0;Supermercados
16404042;4509700;25/02/2025;75.2;25.07;50.13;0.0;0;;IN_PROGRESS;11/03/2025;25.07;No;444.0;Tecnología
16784991;4728017;02/03/2025;14.36;0.0;14.36;0.0;0;;CLOSED;16/03/2025;14.36;No;13.0;Restaurantes
10603195;5161198;04/12/2024;21.6;0.0;21.6;0.0;0;;CLOSED;18/12/2024;7.2;No;28.0;Deporte
12120523;6878257;21/12/2024;29.58;0.0;29.58;0.0;0;;CLOSED;04/01/2025;9.86;No;487.0;Hogar
9186936;9489074;12/11/2024;108.59;0.0;108.59;0.0;0;;CLOSED;26/11/2024;36.2;No;460.0;Moda
12022312;3549229;20/12/2024;19.2;0.0;19.2;0.0;0;;CLOSED;03/01/2025;6.4;No;559.0;Moda
10740575;8591453;06/12/2024;20.43;0.0;20.43;0.0;0;;CLOSED;20/12/2024;6.81;No;380.0;Hogar
10802463;3875979;07/12/2024;29.24;0.0;29.24;0.0;0;;CLOSED;21/12/2024;29.24;No;430.0;Farmacias
9347696;1170854;16/11/2024;19.34;0.0;19.34;0.0;0;;CLOSED;30/11/2024;19.34;No;429.0;Supermercados
10845501;2238664;07/12/2024;10.34;0.0;10.34;0.0;0;;CLOSED;21/12/2024;10.34;No;428.0;Farmacias
18042603;2594771;22/03/2025;52.48;52.48;0.0;0.0;0;;IN_PROGRESS;05/04/2025;52.48;No;11.0;Supermercados
15163354;5731924;05/02/2025;22.61;0.0;22.61;0.0;0;;CLOSED;19/02/2025;22.61;No;486.0;Farmacias
9315453;6375463;15/11/2024;132.0;0.0;132.0;0.0;0;;CLOSED;29/11/2024;44.0;No;19.0;Hogar
16822830;4596992;03/03/2025;18.58;0.0;18.58;0.0;0;;CLOSED;17/03/2025;18.58;No;395.0;Supermercados
17429246;7952621;14/03/2025;16.4;10.93;5.47;0.0;0;;IN_PROGRESS;28/03/2025;5.47;No;290.0;Moda
16719054;7148564;01/03/2025;10.0;0.0;10.0;0.0;0;;CLOSED;15/03/2025;10.0;No;474.0;Supermercados
11479320;9188354;15/12/2024;21.6;0.0;21.6;0.0;0;;CLOSED;29/12/2024;7.2;No;438.0;Moda
16853494;7908570;03/03/2025;15.33;5.11;10.22;0.0;0;;IN_PROGRESS;17/03/2025;5.11;No;449.0;Hogar
15222372;6099809;06/02/2025;723.2;120.53;60.27;120.53;2;26.0;DELAYED;20/02/2025;60.27;No;-9.0;Tecnología
13318523;2249271;31/12/2024;36.17;0.0;36.17;0.0;0;;CLOSED;14/01/2025;36.17;No;327.0;Supermercados
12723779;6612710;24/12/2024;16.0;0.0;16.0;0.0;0;;CLOSED;07/01/2025;5.33;No;443.0;Moda
9935667;7381660;25/11/2024;17.99;0.0;17.99;0.0;0;;CLOSED;09/12/2024;6.0;No;400.0;Moda
10244000;9660786;30/11/2024;21.7;0.0;21.7;0.0;0;;CLOSED;14/12/2024;7.23;No;478.0;Hogar
17526618;7911424;15/03/2025;32.32;0.0;32.32;0.0;0;;CLOSED;29/03/2025;32.32;No;428.0;Supermercados
15057657;5940960;03/02/2025;22.92;0.0;22.92;0.0;0;;CLOSED;17/02/2025;7.64;No;418.0;Herramientas
10233443;9872296;30/11/2024;66.0;0.0;66.0;0.0;0;;CLOSED;14/12/2024;22.0;No;23.0;Moda
16294888;9793011;23/02/2025;359.2;0.0;119.73;0.0;0;;IN_PROGRESS;09/03/2025;39.91;No;433.0;Tecnología
10777086;8576748;07/12/2024;23.85;0.0;23.85;0.0;0;;CLOSED;21/12/2024;23.85;No;376.0;Supermercados
18366251;7146817;27/03/2025;16.75;16.75;0.0;0.0;0;;IN_PROGRESS;10/04/2025;16.75;No;427.0;Supermercados
11523753;6337262;15/12/2024;33.0;0.0;33.0;0.0;0;;CLOSED;29/12/2024;11.0;No;430.0;Moda
9724493;8343188;22/11/2024;11.2;0.0;11.2;0.0;0;;CLOSED;06/12/2024;3.73;No;457.0;Moda
16337778;2602980;23/02/2025;36.4;12.13;24.27;0.0;0;;IN_PROGRESS;09/03/2025;12.13;No;415.0;Tecnología
8744394;8143692;03/11/2024;49.19;0.0;49.09;0.0;0;;CLOSED;17/11/2024;16.4;No;389.0;Moda
16757735;2778500;02/03/2025;29.71;0.0;29.71;0.0;0;;CLOSED;16/03/2025;29.71;No;431.0;Supermercados
17957068;8306576;20/03/2025;31.2;31.2;0.0;0.0;0;;IN_PROGRESS;03/04/2025;31.2;No;465.0;Supermercados
18530163;7242069;29/03/2025;13.0;13.0;0.0;0.0;0;;IN_PROGRESS;12/04/2025;4.33;No;488.0;Moda
17003429;7529035;06/03/2025;16.14;0.0;16.14;0.0;0;;CLOSED;20/03/2025;16.14;No;435.0;Supermercados
9463834;3954419;17/11/2024;88.0;0.0;88.0;0.0;0;;CLOSED;01/12/2024;29.33;No;320.0;Hogar
8942660;5353227;07/11/2024;25.79;0.0;25.79;0.0;0;;CLOSED;21/11/2024;8.6;No;15.0;Moda
10168199;1422904;29/11/2024;11.09;0.0;11.09;0.0;0;;CLOSED;13/12/2024;11.09;No;467.0;Restaurantes
11328874;5326805;14/12/2024;65.4;0.0;65.4;0.0;0;;CLOSED;28/12/2024;21.8;No;3.0;Tecnología
15694518;5389496;14/02/2025;28.07;0.0;28.07;0.0;0;;CLOSED;28/02/2025;28.07;No;298.0;Farmacias
15537320;1257127;11/02/2025;19.89;0.0;19.89;0.0;0;;CLOSED;25/02/2025;19.89;No;467.0;Supermercados
16170774;1617581;21/02/2025;96.0;0.0;96.0;0.0;0;;CLOSED;07/03/2025;32.0;No;379.0;Tecnología
15244721;8902472;06/02/2025;11.47;0.0;11.47;0.0;0;;CLOSED;20/02/2025;3.82;No;510.0;Moda
9475700;7060122;17/11/2024;20.0;0.0;20.0;0.0;0;;CLOSED;01/12/2024;6.67;No;373.0;Moda
10670116;1968569;05/12/2024;10.0;0.0;10.0;0.0;0;;CLOSED;19/12/2024;3.33;No;401.0;Moda
11307152;6826858;14/12/2024;22.2;0.0;22.2;0.0;0;;CLOSED;28/12/2024;7.4;No;431.0;Deporte
18059120;7141312;22/03/2025;10.44;10.44;0.0;0.0;0;;IN_PROGRESS;05/04/2025;10.44;No;346.0;Supermercados
18476994;3320236;28/03/2025;44.44;44.44;0.0;0.0;0;;IN_PROGRESS;11/04/2025;14.81;No;475.0;Moda
17447811;3070894;14/03/2025;13.2;8.8;4.4;0.0;0;;IN_PROGRESS;28/03/2025;4.4;No;443.0;Moda
8746588;9197991;03/11/2024;61.5;0.0;61.5;0.0;0;;CLOSED;17/11/2024;20.5;No;17.0;Moda
14134219;6712819;17/01/2025;10.41;0.0;10.41;0.0;0;;CLOSED;31/01/2025;3.47;No;272.0;Moda
12839952;7496473;26/12/2024;13.2;0.0;13.2;0.0;0;;CLOSED;09/01/2025;4.4;No;473.0;Moda
16328914;9814703;23/02/2025;22.2;0.0;22.2;0.0;0;;CLOSED;09/03/2025;7.4;No;14.0;Hogar
14997533;1157017;02/02/2025;23.86;0.0;23.86;0.0;0;;CLOSED;16/02/2025;23.86;No;12.0;Supermercados
18017436;1629961;21/03/2025;16.79;16.79;0.0;0.0;0;;IN_PROGRESS;04/04/2025;5.6;No;298.0;Hogar
10580443;5981781;04/12/2024;15.0;0.0;15.0;0.0;0;;CLOSED;18/12/2024;5.0;No;412.0;Moda
15068186;9795009;03/02/2025;7.24;0.0;7.24;0.0;0;;CLOSED;17/02/2025;7.24;No;473.0;Supermercados
10112331;1679438;29/11/2024;166.92;0.0;166.92;0.0;0;;CLOSED;13/12/2024;55.64;No;412.0;Farmacias
13577806;9486467;04/01/2025;16.2;0.0;16.2;0.0;0;;CLOSED;18/01/2025;5.4;No;415.0;Moda
10207180;1067722;29/11/2024;56.19;0.0;56.19;0.0;0;;CLOSED;13/12/2024;18.73;No;365.0;Hogar
13732984;9955780;08/01/2025;25.18;0.0;25.18;0.0;0;;CLOSED;22/01/2025;25.18;No;458.0;Supermercados
9591714;3536870;19/11/2024;98.62;0.0;98.62;0.0;0;;CLOSED;03/12/2024;98.62;No;25.0;Supermercados
18262291;5499289;25/03/2025;13.6;13.6;0.0;0.0;0;;IN_PROGRESS;08/04/2025;4.53;No;362.0;Moda
12121299;3710455;21/12/2024;16.8;0.0;16.8;0.0;0;;CLOSED;04/01/2025;5.6;No;407.0;Moda
16666051;2214244;01/03/2025;26.16;0.0;26.16;0.0;0;;CLOSED;15/03/2025;26.16;No;333.0;Farmacias
15922424;7521374;16/02/2025;15.96;0.0;15.96;0.0;0;;CLOSED;02/03/2025;15.96;No;328.0;Supermercados
10576186;5215626;04/12/2024;13.87;0.0;13.87;0.0;0;;CLOSED;18/12/2024;13.87;No;410.0;Supermercados
14746455;6617903;29/01/2025;187.8;0.0;46.95;0.0;0;;IN_PROGRESS;12/02/2025;15.65;No;16.0;Tecnología
18454728;2749594;28/03/2025;49.66;49.66;0.0;0.0;0;;IN_PROGRESS;11/04/2025;49.66;No;415.0;Supermercados
11930351;5013468;19/12/2024;27.0;0.0;27.0;0.0;0;;CLOSED;02/01/2025;9.0;No;376.0;Moda
9786333;4840187;23/11/2024;114.6;0.0;114.6;0.0;0;;CLOSED;07/12/2024;38.2;No;24.0;Moda
17801449;3547008;18/03/2025;16.8;11.2;5.6;0.0;0;;IN_PROGRESS;01/04/2025;5.6;No;478.0;Deporte
17136614;7090531;08/03/2025;15.0;10.0;5.0;0.0;0;;IN_PROGRESS;22/03/2025;5.0;No;344.0;Moda
16061440;8240680;19/02/2025;88.0;58.67;29.33;29.33;1;13.0;DELAYED;05/03/2025;29.33;No;436.0;Hogar
10964918;4390067;09/12/2024;22.0;0.0;22.0;0.0;0;;CLOSED;23/12/2024;7.33;No;325.0;Moda
12308871;3244817;22/12/2024;22.5;7.5;15.0;7.5;1;58.0;DELAYED;05/01/2025;7.5;No;326.0;Moda
14808255;1775514;30/01/2025;34.0;0.0;34.0;0.0;0;;CLOSED;13/02/2025;11.33;No;451.0;Hogar
10628394;9396728;04/12/2024;25.03;0.0;25.03;0.0;0;;CLOSED;18/12/2024;25.03;No;401.0;Farmacias
10793885;6339277;07/12/2024;12.19;0.0;12.19;0.0;0;;CLOSED;21/12/2024;12.19;No;365.0;Supermercados
18738264;2138337;31/03/2025;14.49;14.49;0.0;0.0;0;;IN_PROGRESS;14/04/2025;14.49;No;394.0;Restaurantes
18031875;5269301;22/03/2025;20.09;13.39;6.7;0.0;0;;IN_PROGRESS;05/04/2025;6.7;No;457.0;Servicios
16301074;8614405;23/02/2025;6.43;0.0;6.43;0.0;0;;CLOSED;09/03/2025;6.43;No;368.0;Supermercados
15506614;5276286;11/02/2025;21.0;0.0;21.0;0.0;0;;CLOSED;25/02/2025;7.0;No;460.0;Servicios
9484039;1611524;17/11/2024;50.4;0.0;50.4;0.0;0;;CLOSED;01/12/2024;16.8;No;487.0;Tecnología
16768552;7926619;02/03/2025;130.0;43.33;86.67;0.0;0;;IN_PROGRESS;16/03/2025;43.33;No;417.0;Hogar
12546245;7547559;23/12/2024;15.5;0.0;15.5;0.0;0;;CLOSED;06/01/2025;5.17;No;364.0;Moda
11634563;9022551;17/12/2024;32.96;32.96;0.0;32.96;1;91.0;DELAYED;31/12/2024;32.96;Yes;424.0;Supermercados
15147792;5833430;04/02/2025;16.31;0.0;16.31;0.0;0;;CLOSED;18/02/2025;16.31;No;430.0;Supermercados
15656445;6958806;14/02/2025;17.92;0.0;17.92;0.0;0;;CLOSED;28/02/2025;17.92;No;432.0;Supermercados
16766994;6378253;02/03/2025;11.96;0.0;11.96;0.0;0;;CLOSED;16/03/2025;11.96;No;365.0;Restaurantes
11111691;8132038;12/12/2024;23.4;0.0;23.4;0.0;0;;CLOSED;26/12/2024;7.8;No;212.0;Deporte
12992201;6437112;28/12/2024;28.0;0.0;28.0;0.0;0;;CLOSED;11/01/2025;9.33;No;422.0;Hogar
16842723;7584917;03/03/2025;135.0;45.0;90.0;0.0;0;;IN_PROGRESS;17/03/2025;45.0;No;20.0;Hogar
15765272;7257037;15/02/2025;36.3;0.0;36.3;0.0;0;;CLOSED;01/03/2025;36.3;No;338.0;Farmacias
9192592;7885493;12/11/2024;25.38;0.0;25.38;0.0;0;;CLOSED;26/11/2024;25.38;No;456.0;Supermercados
18206418;9479533;24/03/2025;90.0;90.0;0.0;0.0;0;;IN_PROGRESS;07/04/2025;30.0;No;453.0;Hogar
11315630;5646220;14/12/2024;12.36;0.0;12.36;0.0;0;;CLOSED;28/12/2024;4.12;No;446.0;Herramientas
11671870;8337459;17/12/2024;18.0;6.0;12.0;6.0;1;63.0;DELAYED;31/12/2024;6.0;No;482.0;Moda
12556967;9471886;23/12/2024;19.07;0.0;19.07;0.0;0;;CLOSED;06/01/2025;6.36;No;478.0;Moda
14134982;9301915;17/01/2025;13.14;0.0;13.14;0.0;0;;CLOSED;31/01/2025;13.14;No;440.0;Supermercados
16216899;6816901;22/02/2025;43.88;14.63;29.25;0.0;0;;IN_PROGRESS;08/03/2025;14.63;No;13.0;Servicios
17431317;2658227;14/03/2025;17.0;5.67;11.33;0.0;0;;IN_PROGRESS;28/03/2025;5.67;No;397.0;Moda
9836825;5827900;24/11/2024;10.0;3.33;6.67;3.33;1;86.0;DELAYED;08/12/2024;3.33;No;464.0;Hogar
18138486;9319224;23/03/2025;59.67;59.67;0.0;0.0;0;;IN_PROGRESS;06/04/2025;59.67;No;394.0;Supermercados
15970238;6990670;17/02/2025;112.8;0.0;56.4;0.0;0;;IN_PROGRESS;03/03/2025;18.8;No;9.0;Tecnología
16098990;4481596;20/02/2025;27.03;0.0;27.03;0.0;0;;CLOSED;06/03/2025;9.01;No;564.0;Hogar
10975639;5236754;09/12/2024;17.41;0.0;17.41;0.0;0;;CLOSED;23/12/2024;17.41;No;497.0;Supermercados
14924484;7449776;01/02/2025;21.1;0.0;21.1;0.0;0;;CLOSED;15/02/2025;7.03;No;366.0;Moda
14278698;2985349;19/01/2025;18.0;0.0;18.0;0.0;0;;CLOSED;02/02/2025;6.0;No;369.0;Salud
8697592;7663290;02/11/2024;20.98;0.0;20.98;0.0;0;;CLOSED;16/11/2024;7.0;No;424.0;Moda
16775064;8299338;02/03/2025;51.43;0.0;51.43;0.0;0;;CLOSED;16/03/2025;51.43;No;426.0;Farmacias
15584748;6297109;12/02/2025;24.69;0.0;24.69;0.0;0;;CLOSED;26/02/2025;8.23;No;593.0;Moda
14487825;5141666;24/01/2025;23.37;0.0;23.37;0.0;0;;CLOSED;07/02/2025;23.37;No;218.0;Supermercados
16871460;5430614;04/03/2025;19.68;6.56;13.12;0.0;0;;IN_PROGRESS;18/03/2025;6.56;No;597.0;Herramientas
15539933;8222581;11/02/2025;38.66;0.0;38.66;0.0;0;;CLOSED;25/02/2025;38.66;No;456.0;Supermercados
10807777;8591422;07/12/2024;18.91;0.0;18.91;0.0;0;;CLOSED;21/12/2024;6.3;No;353.0;Hogar
8828399;8439039;05/11/2024;145.0;0.0;145.0;0.0;0;;CLOSED;19/11/2024;48.33;No;429.0;Hogar
16981390;9336742;06/03/2025;18.4;0.0;18.4;0.0;0;;CLOSED;20/03/2025;18.4;No;28.0;Farmacias
11241392;3910049;13/12/2024;36.0;0.0;36.0;0.0;0;;CLOSED;27/12/2024;12.0;No;471.0;Deporte
12049301;5124199;20/12/2024;15.8;0.0;15.46;0.0;0;;CLOSED;03/01/2025;5.27;No;455.0;Moda
18519149;8519357;29/03/2025;31.52;31.52;0.0;0.0;0;;IN_PROGRESS;12/04/2025;31.52;No;440.0;Supermercados
8960259;7034613;08/11/2024;28.2;0.0;28.2;0.0;0;;CLOSED;22/11/2024;9.4;No;478.0;Moda
13602460;5861795;05/01/2025;27.98;0.0;27.98;0.0;0;;CLOSED;19/01/2025;27.98;No;390.0;Supermercados
9735759;3491501;23/11/2024;99.0;0.0;99.0;0.0;0;;CLOSED;07/12/2024;33.0;No;-1.0;Servicios
14477528;1014537;24/01/2025;46.4;0.0;46.4;0.0;0;;CLOSED;07/02/2025;15.47;No;481.0;Herramientas
16303945;5872516;23/02/2025;18.69;0.0;18.69;0.0;0;;CLOSED;09/03/2025;18.69;No;385.0;Supermercados
9509206;2453130;18/11/2024;45.0;0.0;45.0;0.0;0;;CLOSED;02/12/2024;15.0;No;434.0;Servicios
15275194;7982394;07/02/2025;16.0;0.0;16.0;0.0;0;;CLOSED;21/02/2025;5.33;No;386.0;Tecnología
13934269;2414152;13/01/2025;25.18;0.0;25.18;0.0;0;;CLOSED;27/01/2025;25.18;No;363.0;Supermercados
12224005;9212939;21/12/2024;12.4;0.0;12.4;0.0;0;;CLOSED;04/01/2025;4.13;No;548.0;Hogar
14096567;9157886;16/01/2025;11.5;0.0;11.5;0.0;0;;CLOSED;30/01/2025;11.5;No;414.0;Supermercados
9609228;5837695;20/11/2024;57.64;0.0;57.64;0.0;0;;CLOSED;04/12/2024;19.21;No;2.0;Hogar
9409958;8213744;16/11/2024;16.8;0.0;16.8;0.0;0;;CLOSED;30/11/2024;16.8;No;256.0;Supermercados
9902936;7741304;25/11/2024;39.6;0.0;39.6;0.0;0;;CLOSED;09/12/2024;13.2;No;284.0;Deporte
11520938;8353940;15/12/2024;24.76;0.0;24.76;0.0;0;;CLOSED;29/12/2024;24.76;No;392.0;Supermercados
11564754;6192883;16/12/2024;18.52;0.0;18.52;0.0;0;;CLOSED;30/12/2024;18.52;No;404.0;Farmacias
17248530;4705867;10/03/2025;18.33;0.0;18.33;0.0;0;;CLOSED;24/03/2025;18.33;No;347.0;Farmacias
12828120;4447975;26/12/2024;30.84;0.0;30.84;0.0;0;;CLOSED;09/01/2025;10.28;No;13.0;Hogar
11923655;9363106;19/12/2024;15.0;0.0;15.0;0.0;0;;CLOSED;02/01/2025;5.0;No;4.0;Moda
11479588;5598310;15/12/2024;25.36;0.0;25.36;0.0;0;;CLOSED;29/12/2024;8.45;No;1.0;Deporte
9120801;9292079;10/11/2024;52.8;0.0;52.8;0.0;0;;CLOSED;24/11/2024;17.6;No;423.0;Hogar
9144552;5575972;11/11/2024;84.92;0.0;84.92;0.0;0;;CLOSED;25/11/2024;28.31;No;409.0;Hogar
9660693;9885846;21/11/2024;28.52;0.0;28.52;0.0;0;;CLOSED;05/12/2024;9.51;No;294.0;Moda
11118814;1655569;12/12/2024;21.05;0.0;21.05;0.0;0;;CLOSED;26/12/2024;7.02;No;428.0;Salud
17421909;9720104;13/03/2025;397.19;66.2;33.1;0.0;0;;IN_PROGRESS;27/03/2025;33.1;No;454.0;Tecnología
9436927;4825102;17/11/2024;69.6;0.0;69.6;0.0;0;;CLOSED;01/12/2024;23.2;No;-2.0;Herramientas
9930885;5460274;25/11/2024;20.88;0.0;20.85;0.0;0;;CLOSED;09/12/2024;6.96;No;508.0;Moda
17830651;8890008;18/03/2025;18.0;12.0;6.0;0.0;0;;IN_PROGRESS;01/04/2025;6.0;No;346.0;Moda
16823163;6553870;03/03/2025;14.8;0.0;14.8;0.0;0;;CLOSED;17/03/2025;4.93;No;433.0;Hogar
18665958;7323672;30/03/2025;22.12;22.12;0.0;0.0;0;;IN_PROGRESS;13/04/2025;7.37;No;421.0;Moda
16518667;7100824;27/02/2025;27.36;9.12;18.24;0.0;0;;IN_PROGRESS;13/03/2025;9.12;No;457.0;Moda
17721276;6709674;17/03/2025;41.78;27.85;13.93;0.0;0;;IN_PROGRESS;31/03/2025;13.93;No;446.0;Hogar
15699620;6625068;14/02/2025;90.0;0.0;90.0;0.0;0;;CLOSED;28/02/2025;30.0;No;13.0;Moda
15174318;6096704;05/02/2025;58.46;0.0;58.46;0.0;0;;CLOSED;19/02/2025;19.49;No;404.0;Herramientas
9633691;8129343;20/11/2024;147.67;0.0;147.67;0.0;0;;CLOSED;04/12/2024;49.22;No;351.0;Hogar
12708162;8928640;24/12/2024;19.0;0.0;19.0;0.0;0;;CLOSED;07/01/2025;6.33;No;498.0;Hogar
15216453;7987831;06/02/2025;71.4;0.0;71.4;0.0;0;;CLOSED;20/02/2025;23.8;No;9.0;Deporte
9295294;2878398;15/11/2024;14.62;0.0;14.62;0.0;0;;CLOSED;29/11/2024;14.62;No;385.0;Supermercados
17012608;4520062;06/03/2025;144.0;96.0;48.0;0.0;0;;IN_PROGRESS;20/03/2025;48.0;No;40.0;Hogar
12810559;8337075;26/12/2024;30.0;0.0;30.0;0.0;0;;CLOSED;09/01/2025;10.0;No;508.0;Moda
12376666;6823539;22/12/2024;25.02;0.0;25.02;0.0;0;;CLOSED;05/01/2025;8.34;No;405.0;Hogar
15774913;2242805;15/02/2025;12.0;0.0;12.0;0.0;0;;CLOSED;01/03/2025;4.0;No;423.0;Servicios
12045387;6042968;20/12/2024;328.8;0.0;109.6;0.0;0;;IN_PROGRESS;03/01/2025;36.53;No;560.0;Tecnología
16455697;1628653;26/02/2025;13.5;0.0;13.5;0.0;0;;CLOSED;12/03/2025;4.5;No;485.0;Hogar
13395100;6155510;31/12/2024;14.8;0.0;14.8;0.0;0;;CLOSED;14/01/2025;4.93;No;263.0;Moda
15795006;4763152;15/02/2025;34.23;0.0;34.23;0.0;0;;CLOSED;01/03/2025;34.23;No;372.0;Supermercados
16216127;9651047;22/02/2025;92.0;0.0;92.0;0.0;0;;CLOSED;08/03/2025;30.67;No;394.0;Hogar
17054752;2930189;07/03/2025;79.8;53.2;26.6;0.0;0;;IN_PROGRESS;21/03/2025;26.6;No;450.0;Moda
15747638;3862834;15/02/2025;19.2;0.0;19.2;0.0;0;;CLOSED;01/03/2025;6.4;No;390.0;Moda
13985270;1208885;14/01/2025;37.2;0.0;37.2;0.0;0;;CLOSED;28/01/2025;12.4;No;296.0;Moda
14761310;7020838;29/01/2025;22.23;0.0;22.23;0.0;0;;CLOSED;12/02/2025;7.41;No;475.0;Moda
9343278;5251657;16/11/2024;96.0;0.0;96.0;0.0;0;;CLOSED;30/11/2024;32.0;No;443.0;Hogar
18729435;2645142;31/03/2025;17.76;17.76;0.0;0.0;0;;IN_PROGRESS;14/04/2025;5.92;No;368.0;Hogar
15288073;9116169;07/02/2025;322.4;0.0;80.6;0.0;0;;IN_PROGRESS;21/02/2025;26.87;No;17.0;Tecnología
15689696;5867676;14/02/2025;12.1;0.0;12.1;0.0;0;;CLOSED;28/02/2025;12.1;No;318.0;Farmacias
8791996;3318812;04/11/2024;16.41;0.0;16.41;0.0;0;;CLOSED;18/11/2024;16.41;No;414.0;Farmacias
14276949;9632790;19/01/2025;40.38;0.0;40.38;0.0;0;;CLOSED;02/02/2025;40.38;No;381.0;Supermercados
15129168;3240407;04/02/2025;101.6;0.0;101.6;0.0;0;;CLOSED;18/02/2025;33.87;No;364.0;Tecnología
